state,lga_name_2018,long,lat,id,poly_type,focal_dist,polygon
Queensland,Longreach (R),143.23647732664844,-23.921480826161197,5,hex,1000973.912024386,1
Queensland,Longreach (R),143.23647732664844,-24.383361041512895,6,hex,1000973.912024386,1
South Australia,Lower Eyre Peninsula (DC),135.63647732664845,-34.31378567157446,1,hex,281372.18478071835,1
South Australia,Lower Eyre Peninsula (DC),136.03647732664845,-34.08284556389861,2,hex,281372.18478071835,1
South Australia,Lower Eyre Peninsula (DC),136.03647732664845,-33.62096534854691,3,hex,281372.18478071835,1
South Australia,Lower Eyre Peninsula (DC),135.63647732664845,-33.39002524087106,4,hex,281372.18478071835,1
South Australia,Lower Eyre Peninsula (DC),135.23647732664844,-33.62096534854691,5,hex,281372.18478071835,1
South Australia,Lower Eyre Peninsula (DC),135.23647732664844,-34.08284556389861,6,hex,281372.18478071835,1
South Australia,Loxton Waikerie (DC),142.43647732664843,-32.23532470249181,1,hex,167278.8969940768,1
South Australia,Loxton Waikerie (DC),142.83647732664843,-32.00438459481596,2,hex,167278.8969940768,1
South Australia,Loxton Waikerie (DC),142.83647732664843,-31.54250437946426,3,hex,167278.8969940768,1
South Australia,Loxton Waikerie (DC),142.43647732664843,-31.311564271788406,4,hex,167278.8969940768,1
South Australia,Loxton Waikerie (DC),142.03647732664842,-31.54250437946426,5,hex,167278.8969940768,1
South Australia,Loxton Waikerie (DC),142.03647732664842,-32.00438459481596,6,hex,167278.8969940768,1
Northern Territory,MacDonnell (R),127.63647732664843,-20.45737921102344,1,hex,1256200.5417011702,1
Northern Territory,MacDonnell (R),128.03647732664842,-20.226439103347587,2,hex,1256200.5417011702,1
Northern Territory,MacDonnell (R),128.03647732664842,-19.76455888799589,3,hex,1256200.5417011702,1
Northern Territory,MacDonnell (R),127.63647732664843,-19.533618780320037,4,hex,1256200.5417011702,1
Northern Territory,MacDonnell (R),127.23647732664843,-19.76455888799589,5,hex,1256200.5417011702,1
Northern Territory,MacDonnell (R),127.23647732664843,-20.226439103347587,6,hex,1256200.5417011702,1
Victoria,Macedon Ranges (S),144.43647732664843,-37.08506696368466,1,hex,62389.44355660945,1
Victoria,Macedon Ranges (S),144.83647732664843,-36.85412685600881,2,hex,62389.44355660945,1
Victoria,Macedon Ranges (S),144.83647732664843,-36.39224664065711,3,hex,62389.44355660945,1
Victoria,Macedon Ranges (S),144.43647732664843,-36.161306532981264,4,hex,62389.44355660945,1
Victoria,Macedon Ranges (S),144.03647732664842,-36.39224664065711,5,hex,62389.44355660945,1
Victoria,Macedon Ranges (S),144.03647732664842,-36.85412685600881,6,hex,62389.44355660945,1
Queensland,Mackay (R),148.43647732664843,-21.843019857078545,1,hex,820584.8725715451,1
Queensland,Mackay (R),148.83647732664843,-21.612079749402692,2,hex,820584.8725715451,1
Queensland,Mackay (R),148.83647732664843,-21.150199534050994,3,hex,820584.8725715451,1
Queensland,Mackay (R),148.43647732664843,-20.91925942637514,4,hex,820584.8725715451,1
Queensland,Mackay (R),148.03647732664842,-21.150199534050994,5,hex,820584.8725715451,1
Queensland,Mackay (R),148.03647732664842,-21.612079749402692,6,hex,820584.8725715451,1
New South Wales,Maitland (C),152.83647732664843,-32.23532470249181,1,hex,138343.6199947176,1
New South Wales,Maitland (C),153.23647732664844,-32.00438459481596,2,hex,138343.6199947176,1
New South Wales,Maitland (C),153.23647732664844,-31.54250437946426,3,hex,138343.6199947176,1
New South Wales,Maitland (C),152.83647732664843,-31.311564271788406,4,hex,138343.6199947176,1
New South Wales,Maitland (C),152.43647732664843,-31.54250437946426,5,hex,138343.6199947176,1
New South Wales,Maitland (C),152.43647732664843,-32.00438459481596,6,hex,138343.6199947176,1
Western Australia,Mandurah (C),117.63647732664845,-40.54916857882242,1,hex,83032.36457801929,1
Western Australia,Mandurah (C),118.03647732664845,-40.31822847114657,2,hex,83032.36457801929,1
Western Australia,Mandurah (C),118.03647732664845,-39.85634825579487,3,hex,83032.36457801929,1
Western Australia,Mandurah (C),117.63647732664845,-39.62540814811902,4,hex,83032.36457801929,1
Western Australia,Mandurah (C),117.23647732664844,-39.85634825579487,5,hex,83032.36457801929,1
Western Australia,Mandurah (C),117.23647732664844,-40.31822847114657,6,hex,83032.36457801929,1
Western Australia,Manjimup (S),117.23647732664844,-35.69942631762956,1,hex,292115.2695576025,1
Western Australia,Manjimup (S),117.63647732664845,-35.46848620995371,2,hex,292115.2695576025,1
Western Australia,Manjimup (S),117.63647732664845,-35.00660599460201,3,hex,292115.2695576025,1
Western Australia,Manjimup (S),117.23647732664844,-34.77566588692616,4,hex,292115.2695576025,1
Western Australia,Manjimup (S),116.83647732664843,-35.00660599460201,5,hex,292115.2695576025,1
Western Australia,Manjimup (S),116.83647732664843,-35.46848620995371,6,hex,292115.2695576025,1
Victoria,Manningham (C),146.03647732664842,-39.85634825579487,1,hex,19895.05596798504,1
Victoria,Manningham (C),146.43647732664843,-39.62540814811902,2,hex,19895.05596798504,1
Victoria,Manningham (C),146.43647732664843,-39.16352793276732,3,hex,19895.05596798504,1
Victoria,Manningham (C),146.03647732664842,-38.932587825091474,4,hex,19895.05596798504,1
Victoria,Manningham (C),145.63647732664842,-39.16352793276732,5,hex,19895.05596798504,1
Victoria,Manningham (C),145.63647732664842,-39.62540814811902,6,hex,19895.05596798504,1
Victoria,Mansfield (S),150.03647732664842,-39.85634825579487,1,hex,128804.07075593132,1
Victoria,Mansfield (S),150.43647732664843,-39.62540814811902,2,hex,128804.07075593132,1
Victoria,Mansfield (S),150.43647732664843,-39.16352793276732,3,hex,128804.07075593132,1
Victoria,Mansfield (S),150.03647732664842,-38.932587825091474,4,hex,128804.07075593132,1
Victoria,Mansfield (S),149.63647732664842,-39.16352793276732,5,hex,128804.07075593132,1
Victoria,Mansfield (S),149.63647732664842,-39.62540814811902,6,hex,128804.07075593132,1
Queensland,Mapoon (S),140.83647732664843,-12.836355657720384,1,hex,1196525.758958889,1
Queensland,Mapoon (S),141.23647732664844,-12.605415550044535,2,hex,1196525.758958889,1
Queensland,Mapoon (S),141.23647732664844,-12.143535334692833,3,hex,1196525.758958889,1
Queensland,Mapoon (S),140.83647732664843,-11.912595227016984,4,hex,1196525.758958889,1
Queensland,Mapoon (S),140.43647732664843,-12.143535334692833,5,hex,1196525.758958889,1
Queensland,Mapoon (S),140.43647732664843,-12.605415550044535,6,hex,1196525.758958889,1
South Australia,Maralinga Tjarutja (AC),124.03647732664844,-28.078402764326505,1,hex,952826.8113426282,1
South Australia,Maralinga Tjarutja (AC),124.43647732664844,-27.847462656650652,2,hex,952826.8113426282,1
South Australia,Maralinga Tjarutja (AC),124.43647732664844,-27.385582441298954,3,hex,952826.8113426282,1
South Australia,Maralinga Tjarutja (AC),124.03647732664844,-27.1546423336231,4,hex,952826.8113426282,1
South Australia,Maralinga Tjarutja (AC),123.63647732664843,-27.385582441298954,5,hex,952826.8113426282,1
South Australia,Maralinga Tjarutja (AC),123.63647732664843,-27.847462656650652,6,hex,952826.8113426282,1
Queensland,Maranoa (R),141.63647732664845,-29.464043410381606,1,hex,481881.2418971629,1
Queensland,Maranoa (R),142.03647732664845,-29.233103302705754,2,hex,481881.2418971629,1
Queensland,Maranoa (R),142.03647732664845,-28.771223087354056,3,hex,481881.2418971629,1
Queensland,Maranoa (R),141.63647732664845,-28.540282979678203,4,hex,481881.2418971629,1
Queensland,Maranoa (R),141.23647732664844,-28.771223087354056,5,hex,481881.2418971629,1
Queensland,Maranoa (R),141.23647732664844,-29.233103302705754,6,hex,481881.2418971629,1
Queensland,Mareeba (S),143.63647732664845,-17.686097918913237,1,hex,1488883.0337518821,1
Queensland,Mareeba (S),144.03647732664845,-17.455157811237385,2,hex,1488883.0337518821,1
Queensland,Mareeba (S),144.03647732664845,-16.993277595885687,3,hex,1488883.0337518821,1
Queensland,Mareeba (S),143.63647732664845,-16.762337488209834,4,hex,1488883.0337518821,1
Queensland,Mareeba (S),143.23647732664844,-16.993277595885687,5,hex,1488883.0337518821,1
Queensland,Mareeba (S),143.23647732664844,-17.455157811237385,6,hex,1488883.0337518821,1
Victoria,Maribyrnong (C),137.23647732664844,-37.08506696368466,1,hex,8994.787753554838,1
Victoria,Maribyrnong (C),137.63647732664845,-36.85412685600881,2,hex,8994.787753554838,1
Victoria,Maribyrnong (C),137.63647732664845,-36.39224664065711,3,hex,8994.787753554838,1
Victoria,Maribyrnong (C),137.23647732664844,-36.161306532981264,4,hex,8994.787753554838,1
Victoria,Maribyrnong (C),136.83647732664843,-36.39224664065711,5,hex,8994.787753554838,1
Victoria,Maribyrnong (C),136.83647732664843,-36.85412685600881,6,hex,8994.787753554838,1
South Australia,Marion (C),138.43647732664843,-36.392246640657106,1,hex,12138.845951127912,1
South Australia,Marion (C),138.83647732664843,-36.16130653298126,2,hex,12138.845951127912,1
South Australia,Marion (C),138.83647732664843,-35.69942631762956,3,hex,12138.845951127912,1
South Australia,Marion (C),138.43647732664843,-35.46848620995371,4,hex,12138.845951127912,1
South Australia,Marion (C),138.03647732664842,-35.69942631762956,5,hex,12138.845951127912,1
South Australia,Marion (C),138.03647732664842,-36.16130653298126,6,hex,12138.845951127912,1
Victoria,Maroondah (C),146.83647732664843,-34.31378567157446,1,hex,25610.47467659811,1
Victoria,Maroondah (C),147.23647732664844,-34.08284556389861,2,hex,25610.47467659811,1
Victoria,Maroondah (C),147.23647732664844,-33.62096534854691,3,hex,25610.47467659811,1
Victoria,Maroondah (C),146.83647732664843,-33.39002524087106,4,hex,25610.47467659811,1
Victoria,Maroondah (C),146.43647732664843,-33.62096534854691,5,hex,25610.47467659811,1
Victoria,Maroondah (C),146.43647732664843,-34.08284556389861,6,hex,25610.47467659811,1
Queensland,McKinlay (S),140.03647732664845,-21.150199534050994,1,hex,1393301.997264523,1
Queensland,McKinlay (S),140.43647732664846,-20.91925942637514,2,hex,1393301.997264523,1
Queensland,McKinlay (S),140.43647732664846,-20.457379211023444,3,hex,1393301.997264523,1
Queensland,McKinlay (S),140.03647732664845,-20.22643910334759,4,hex,1393301.997264523,1
Queensland,McKinlay (S),139.63647732664845,-20.457379211023444,5,hex,1393301.997264523,1
Queensland,McKinlay (S),139.63647732664845,-20.91925942637514,6,hex,1393301.997264523,1
Tasmania,Meander Valley (M),145.63647732664845,-35.00660599460201,1,hex,151452.96668310807,1
Tasmania,Meander Valley (M),146.03647732664845,-34.77566588692616,2,hex,151452.96668310807,1
Tasmania,Meander Valley (M),146.03647732664845,-34.313785671574465,3,hex,151452.96668310807,1
Tasmania,Meander Valley (M),145.63647732664845,-34.082845563898616,4,hex,151452.96668310807,1
Tasmania,Meander Valley (M),145.23647732664844,-34.313785671574465,5,hex,151452.96668310807,1
Tasmania,Meander Valley (M),145.23647732664844,-34.77566588692616,6,hex,151452.96668310807,1
Western Australia,Meekatharra (S),118.83647732664843,-25.999941795243853,1,hex,811074.7943948125,1
Western Australia,Meekatharra (S),119.23647732664844,-25.769001687568,2,hex,811074.7943948125,1
Western Australia,Meekatharra (S),119.23647732664844,-25.307121472216302,3,hex,811074.7943948125,1
Western Australia,Meekatharra (S),118.83647732664843,-25.07618136454045,4,hex,811074.7943948125,1
Western Australia,Meekatharra (S),118.43647732664843,-25.307121472216302,5,hex,811074.7943948125,1
Western Australia,Meekatharra (S),118.43647732664843,-25.769001687568,6,hex,811074.7943948125,1
Victoria,Melbourne (C),144.03647732664845,-37.777887286712215,1,hex,2934.887839490105,1
Victoria,Melbourne (C),144.43647732664846,-37.546947179036366,2,hex,2934.887839490105,1
Victoria,Melbourne (C),144.43647732664846,-37.08506696368467,3,hex,2934.887839490105,1
Victoria,Melbourne (C),144.03647732664845,-36.85412685600882,4,hex,2934.887839490105,1
Victoria,Melbourne (C),143.63647732664845,-37.08506696368467,5,hex,2934.887839490105,1
Victoria,Melbourne (C),143.63647732664845,-37.546947179036366,6,hex,2934.887839490105,1
Victoria,Melton (C),141.23647732664844,-34.31378567157446,1,hex,33836.517033981676,1
Victoria,Melton (C),141.63647732664845,-34.08284556389861,2,hex,33836.517033981676,1
Victoria,Melton (C),141.63647732664845,-33.62096534854691,3,hex,33836.517033981676,1
Victoria,Melton (C),141.23647732664844,-33.39002524087106,4,hex,33836.517033981676,1
Victoria,Melton (C),140.83647732664843,-33.62096534854691,5,hex,33836.517033981676,1
Victoria,Melton (C),140.83647732664843,-34.08284556389861,6,hex,33836.517033981676,1
Western Australia,Melville (C),115.63647732664843,-32.928145025519356,1,hex,10296.754697847835,1
Western Australia,Melville (C),116.03647732664844,-32.69720491784351,2,hex,10296.754697847835,1
Western Australia,Melville (C),116.03647732664844,-32.23532470249181,3,hex,10296.754697847835,1
Western Australia,Melville (C),115.63647732664843,-32.00438459481596,4,hex,10296.754697847835,1
Western Australia,Melville (C),115.23647732664843,-32.23532470249181,5,hex,10296.754697847835,1
Western Australia,Melville (C),115.23647732664843,-32.69720491784351,6,hex,10296.754697847835,1
Western Australia,Menzies (S),130.83647732664843,-28.771223087354056,1,hex,821666.3847802851,1
Western Australia,Menzies (S),131.23647732664844,-28.540282979678203,2,hex,821666.3847802851,1
Western Australia,Menzies (S),131.23647732664844,-28.078402764326505,3,hex,821666.3847802851,1
Western Australia,Menzies (S),130.83647732664843,-27.847462656650652,4,hex,821666.3847802851,1
Western Australia,Menzies (S),130.43647732664843,-28.078402764326505,5,hex,821666.3847802851,1
Western Australia,Menzies (S),130.43647732664843,-28.540282979678203,6,hex,821666.3847802851,1
Western Australia,Merredin (S),116.43647732664843,-30.156863733409157,1,hex,243664.32337924707,1
Western Australia,Merredin (S),116.83647732664843,-29.925923625733304,2,hex,243664.32337924707,1
Western Australia,Merredin (S),116.83647732664843,-29.464043410381606,3,hex,243664.32337924707,1
Western Australia,Merredin (S),116.43647732664843,-29.233103302705754,4,hex,243664.32337924707,1
Western Australia,Merredin (S),116.03647732664842,-29.464043410381606,5,hex,243664.32337924707,1
Western Australia,Merredin (S),116.03647732664842,-29.925923625733304,6,hex,243664.32337924707,1
New South Wales,Mid-Coast (A),152.43647732664843,-31.54250437946426,1,hex,227756.04195242687,1
New South Wales,Mid-Coast (A),152.83647732664843,-31.311564271788406,2,hex,227756.04195242687,1
New South Wales,Mid-Coast (A),152.83647732664843,-30.849684056436708,3,hex,227756.04195242687,1
New South Wales,Mid-Coast (A),152.43647732664843,-30.618743948760855,4,hex,227756.04195242687,1
New South Wales,Mid-Coast (A),152.03647732664842,-30.849684056436708,5,hex,227756.04195242687,1
New South Wales,Mid-Coast (A),152.03647732664842,-31.311564271788406,6,hex,227756.04195242687,1
New South Wales,Mid-Western Regional (A),148.03647732664845,-32.23532470249181,1,hex,199266.6353620678,1
New South Wales,Mid-Western Regional (A),148.43647732664846,-32.00438459481596,2,hex,199266.6353620678,1
New South Wales,Mid-Western Regional (A),148.43647732664846,-31.54250437946426,3,hex,199266.6353620678,1
New South Wales,Mid-Western Regional (A),148.03647732664845,-31.311564271788406,4,hex,199266.6353620678,1
New South Wales,Mid-Western Regional (A),147.63647732664845,-31.54250437946426,5,hex,199266.6353620678,1
New South Wales,Mid-Western Regional (A),147.63647732664845,-32.00438459481596,6,hex,199266.6353620678,1
South Australia,Mid Murray (DC),146.43647732664843,-33.6209653485469,1,hex,95506.87341902844,1
South Australia,Mid Murray (DC),146.83647732664843,-33.390025240871054,2,hex,95506.87341902844,1
South Australia,Mid Murray (DC),146.83647732664843,-32.928145025519356,3,hex,95506.87341902844,1
South Australia,Mid Murray (DC),146.43647732664843,-32.69720491784351,4,hex,95506.87341902844,1
South Australia,Mid Murray (DC),146.03647732664842,-32.928145025519356,5,hex,95506.87341902844,1
South Australia,Mid Murray (DC),146.03647732664842,-33.390025240871054,6,hex,95506.87341902844,1
Victoria,Mildura (RC),140.83647732664843,-33.6209653485469,1,hex,281847.5244945387,1
Victoria,Mildura (RC),141.23647732664844,-33.390025240871054,2,hex,281847.5244945387,1
Victoria,Mildura (RC),141.23647732664844,-32.928145025519356,3,hex,281847.5244945387,1
Victoria,Mildura (RC),140.83647732664843,-32.69720491784351,4,hex,281847.5244945387,1
Victoria,Mildura (RC),140.43647732664843,-32.928145025519356,5,hex,281847.5244945387,1
Victoria,Mildura (RC),140.43647732664843,-33.390025240871054,6,hex,281847.5244945387,1
Western Australia,Mingenew (S),115.63647732664843,-28.771223087354056,1,hex,311933.7000796698,1
Western Australia,Mingenew (S),116.03647732664844,-28.540282979678203,2,hex,311933.7000796698,1
Western Australia,Mingenew (S),116.03647732664844,-28.078402764326505,3,hex,311933.7000796698,1
Western Australia,Mingenew (S),115.63647732664843,-27.847462656650652,4,hex,311933.7000796698,1
Western Australia,Mingenew (S),115.23647732664843,-28.078402764326505,5,hex,311933.7000796698,1
Western Australia,Mingenew (S),115.23647732664843,-28.540282979678203,6,hex,311933.7000796698,1
South Australia,Mitcham (C),144.03647732664845,-40.54916857882242,1,hex,7895.7099602826665,1
South Australia,Mitcham (C),144.43647732664846,-40.31822847114657,2,hex,7895.7099602826665,1
South Australia,Mitcham (C),144.43647732664846,-39.85634825579487,3,hex,7895.7099602826665,1
South Australia,Mitcham (C),144.03647732664845,-39.62540814811902,4,hex,7895.7099602826665,1
South Australia,Mitcham (C),143.63647732664845,-39.85634825579487,5,hex,7895.7099602826665,1
South Australia,Mitcham (C),143.63647732664845,-40.31822847114657,6,hex,7895.7099602826665,1
Victoria,Mitchell (S),145.63647732664845,-36.392246640657106,1,hex,75787.47899668514,1
Victoria,Mitchell (S),146.03647732664845,-36.16130653298126,2,hex,75787.47899668514,1
Victoria,Mitchell (S),146.03647732664845,-35.69942631762956,3,hex,75787.47899668514,1
Victoria,Mitchell (S),145.63647732664845,-35.46848620995371,4,hex,75787.47899668514,1
Victoria,Mitchell (S),145.23647732664844,-35.69942631762956,5,hex,75787.47899668514,1
Victoria,Mitchell (S),145.23647732664844,-36.16130653298126,6,hex,75787.47899668514,1
Victoria,Moira (S),147.23647732664844,-33.6209653485469,1,hex,201730.84714335942,1
Victoria,Moira (S),147.63647732664845,-33.390025240871054,2,hex,201730.84714335942,1
Victoria,Moira (S),147.63647732664845,-32.928145025519356,3,hex,201730.84714335942,1
Victoria,Moira (S),147.23647732664844,-32.69720491784351,4,hex,201730.84714335942,1
Victoria,Moira (S),146.83647732664843,-32.928145025519356,5,hex,201730.84714335942,1
Victoria,Moira (S),146.83647732664843,-33.390025240871054,6,hex,201730.84714335942,1
Victoria,Monash (C),143.23647732664844,-40.54916857882242,1,hex,17160.127353879787,1
Victoria,Monash (C),143.63647732664845,-40.31822847114657,2,hex,17160.127353879787,1
Victoria,Monash (C),143.63647732664845,-39.85634825579487,3,hex,17160.127353879787,1
Victoria,Monash (C),143.23647732664844,-39.62540814811902,4,hex,17160.127353879787,1
Victoria,Monash (C),142.83647732664843,-39.85634825579487,5,hex,17160.127353879787,1
Victoria,Monash (C),142.83647732664843,-40.31822847114657,6,hex,17160.127353879787,1
Victoria,Moonee Valley (C),144.03647732664845,-36.392246640657106,1,hex,10487.974612083923,1
Victoria,Moonee Valley (C),144.43647732664846,-36.16130653298126,2,hex,10487.974612083923,1
Victoria,Moonee Valley (C),144.43647732664846,-35.69942631762956,3,hex,10487.974612083923,1
Victoria,Moonee Valley (C),144.03647732664845,-35.46848620995371,4,hex,10487.974612083923,1
Victoria,Moonee Valley (C),143.63647732664845,-35.69942631762956,5,hex,10487.974612083923,1
Victoria,Moonee Valley (C),143.63647732664845,-36.16130653298126,6,hex,10487.974612083923,1
Western Australia,Moora (S),116.83647732664843,-30.849684056436708,1,hex,164856.81380225453,1
Western Australia,Moora (S),117.23647732664844,-30.618743948760855,2,hex,164856.81380225453,1
Western Australia,Moora (S),117.23647732664844,-30.156863733409157,3,hex,164856.81380225453,1
Western Australia,Moora (S),116.83647732664843,-29.925923625733304,4,hex,164856.81380225453,1
Western Australia,Moora (S),116.43647732664843,-30.156863733409157,5,hex,164856.81380225453,1
Western Australia,Moora (S),116.43647732664843,-30.618743948760855,6,hex,164856.81380225453,1
Victoria,Moorabool (S),142.83647732664843,-38.47070760973976,1,hex,70097.73905347842,1
Victoria,Moorabool (S),143.23647732664844,-38.23976750206391,2,hex,70097.73905347842,1
Victoria,Moorabool (S),143.23647732664844,-37.777887286712215,3,hex,70097.73905347842,1
Victoria,Moorabool (S),142.83647732664843,-37.546947179036366,4,hex,70097.73905347842,1
Victoria,Moorabool (S),142.43647732664843,-37.777887286712215,5,hex,70097.73905347842,1
Victoria,Moorabool (S),142.43647732664843,-38.23976750206391,6,hex,70097.73905347842,1
Western Australia,Morawa (S),116.03647732664844,-28.078402764326505,1,hex,320629.72075276135,1
Western Australia,Morawa (S),116.43647732664844,-27.847462656650652,2,hex,320629.72075276135,1
Western Australia,Morawa (S),116.43647732664844,-27.385582441298954,3,hex,320629.72075276135,1
Western Australia,Morawa (S),116.03647732664844,-27.1546423336231,4,hex,320629.72075276135,1
Western Australia,Morawa (S),115.63647732664843,-27.385582441298954,5,hex,320629.72075276135,1
Western Australia,Morawa (S),115.63647732664843,-27.847462656650652,6,hex,320629.72075276135,1
New South Wales,Moree Plains (A),149.23647732664844,-30.156863733409157,1,hex,388826.7060572466,1
New South Wales,Moree Plains (A),149.63647732664845,-29.925923625733304,2,hex,388826.7060572466,1
New South Wales,Moree Plains (A),149.63647732664845,-29.464043410381606,3,hex,388826.7060572466,1
New South Wales,Moree Plains (A),149.23647732664844,-29.233103302705754,4,hex,388826.7060572466,1
New South Wales,Moree Plains (A),148.83647732664843,-29.464043410381606,5,hex,388826.7060572466,1
New South Wales,Moree Plains (A),148.83647732664843,-29.925923625733304,6,hex,388826.7060572466,1
Victoria,Moreland (C),139.63647732664845,-32.928145025519356,1,hex,10262.564000392244,1
Victoria,Moreland (C),140.03647732664845,-32.69720491784351,2,hex,10262.564000392244,1
Victoria,Moreland (C),140.03647732664845,-32.23532470249181,3,hex,10262.564000392244,1
Victoria,Moreland (C),139.63647732664845,-32.00438459481596,4,hex,10262.564000392244,1
Victoria,Moreland (C),139.23647732664844,-32.23532470249181,5,hex,10262.564000392244,1
Victoria,Moreland (C),139.23647732664844,-32.69720491784351,6,hex,10262.564000392244,1
Queensland,Moreton Bay (R),149.63647732664845,-25.3071214722163,1,hex,40239.137126532,1
Queensland,Moreton Bay (R),150.03647732664845,-25.076181364540446,2,hex,40239.137126532,1
Queensland,Moreton Bay (R),150.03647732664845,-24.614301149188748,3,hex,40239.137126532,1
Queensland,Moreton Bay (R),149.63647732664845,-24.383361041512895,4,hex,40239.137126532,1
Queensland,Moreton Bay (R),149.23647732664844,-24.614301149188748,5,hex,40239.137126532,1
Queensland,Moreton Bay (R),149.23647732664844,-25.076181364540446,6,hex,40239.137126532,1
Queensland,Mornington (S),141.23647732664844,-20.45737921102344,1,hex,1028137.09505306,1
Queensland,Mornington (S),141.63647732664845,-20.226439103347587,2,hex,1028137.09505306,1
Queensland,Mornington (S),141.63647732664845,-19.76455888799589,3,hex,1028137.09505306,1
Queensland,Mornington (S),141.23647732664844,-19.533618780320037,4,hex,1028137.09505306,1
Queensland,Mornington (S),140.83647732664843,-19.76455888799589,5,hex,1028137.09505306,1
Queensland,Mornington (S),140.83647732664843,-20.226439103347587,6,hex,1028137.09505306,1
Victoria,Mornington Peninsula (S),144.83647732664843,-40.54916857882242,1,hex,58143.66328247939,1
Victoria,Mornington Peninsula (S),145.23647732664844,-40.31822847114657,2,hex,58143.66328247939,1
Victoria,Mornington Peninsula (S),145.23647732664844,-39.85634825579487,3,hex,58143.66328247939,1
Victoria,Mornington Peninsula (S),144.83647732664843,-39.62540814811902,4,hex,58143.66328247939,1
Victoria,Mornington Peninsula (S),144.43647732664843,-39.85634825579487,5,hex,58143.66328247939,1
Victoria,Mornington Peninsula (S),144.43647732664843,-40.31822847114657,6,hex,58143.66328247939,1
New South Wales,Mosman (A),152.43647732664843,-32.928145025519356,1,hex,11477.386581367256,1
New South Wales,Mosman (A),152.83647732664843,-32.69720491784351,2,hex,11477.386581367256,1
New South Wales,Mosman (A),152.83647732664843,-32.23532470249181,3,hex,11477.386581367256,1
New South Wales,Mosman (A),152.43647732664843,-32.00438459481596,4,hex,11477.386581367256,1
New South Wales,Mosman (A),152.03647732664842,-32.23532470249181,5,hex,11477.386581367256,1
New South Wales,Mosman (A),152.03647732664842,-32.69720491784351,6,hex,11477.386581367256,1
Western Australia,Mosman Park (T),115.23647732664844,-33.6209653485469,1,hex,9663.760068251006,1
Western Australia,Mosman Park (T),115.63647732664845,-33.390025240871054,2,hex,9663.760068251006,1
Western Australia,Mosman Park (T),115.63647732664845,-32.928145025519356,3,hex,9663.760068251006,1
Western Australia,Mosman Park (T),115.23647732664844,-32.69720491784351,4,hex,9663.760068251006,1
Western Australia,Mosman Park (T),114.83647732664843,-32.928145025519356,5,hex,9663.760068251006,1
Western Australia,Mosman Park (T),114.83647732664843,-33.390025240871054,6,hex,9663.760068251006,1
Victoria,Mount Alexander (S),142.03647732664842,-37.08506696368466,1,hex,109906.64210240231,1
Victoria,Mount Alexander (S),142.43647732664843,-36.85412685600881,2,hex,109906.64210240231,1
Victoria,Mount Alexander (S),142.43647732664843,-36.39224664065711,3,hex,109906.64210240231,1
Victoria,Mount Alexander (S),142.03647732664842,-36.161306532981264,4,hex,109906.64210240231,1
Victoria,Mount Alexander (S),141.63647732664842,-36.39224664065711,5,hex,109906.64210240231,1
Victoria,Mount Alexander (S),141.63647732664842,-36.85412685600881,6,hex,109906.64210240231,1
South Australia,Mount Barker (DC),144.83647732664843,-30.849684056436708,1,hex,30167.66551157576,1
South Australia,Mount Barker (DC),145.23647732664844,-30.618743948760855,2,hex,30167.66551157576,1
South Australia,Mount Barker (DC),145.23647732664844,-30.156863733409157,3,hex,30167.66551157576,1
South Australia,Mount Barker (DC),144.83647732664843,-29.925923625733304,4,hex,30167.66551157576,1
South Australia,Mount Barker (DC),144.43647732664843,-30.156863733409157,5,hex,30167.66551157576,1
South Australia,Mount Barker (DC),144.43647732664843,-30.618743948760855,6,hex,30167.66551157576,1
South Australia,Mount Gambier (C),136.43647732664843,-35.69942631762956,1,hex,369166.71392277896,1
South Australia,Mount Gambier (C),136.83647732664843,-35.46848620995371,2,hex,369166.71392277896,1
South Australia,Mount Gambier (C),136.83647732664843,-35.00660599460201,3,hex,369166.71392277896,1
South Australia,Mount Gambier (C),136.43647732664843,-34.77566588692616,4,hex,369166.71392277896,1
South Australia,Mount Gambier (C),136.03647732664842,-35.00660599460201,5,hex,369166.71392277896,1
South Australia,Mount Gambier (C),136.03647732664842,-35.46848620995371,6,hex,369166.71392277896,1
Queensland,Mount Isa (C),145.23647732664844,-21.843019857078545,1,hex,1188357.8276759682,1
Queensland,Mount Isa (C),145.63647732664845,-21.612079749402692,2,hex,1188357.8276759682,1
Queensland,Mount Isa (C),145.63647732664845,-21.150199534050994,3,hex,1188357.8276759682,1
Queensland,Mount Isa (C),145.23647732664844,-20.91925942637514,4,hex,1188357.8276759682,1
Queensland,Mount Isa (C),144.83647732664843,-21.150199534050994,5,hex,1188357.8276759682,1
Queensland,Mount Isa (C),144.83647732664843,-21.612079749402692,6,hex,1188357.8276759682,1
Western Australia,Mount Magnet (S),124.03647732664844,-25.3071214722163,1,hex,460604.099941257,1
Western Australia,Mount Magnet (S),124.43647732664844,-25.076181364540446,2,hex,460604.099941257,1
Western Australia,Mount Magnet (S),124.43647732664844,-24.614301149188748,3,hex,460604.099941257,1
Western Australia,Mount Magnet (S),124.03647732664844,-24.383361041512895,4,hex,460604.099941257,1
Western Australia,Mount Magnet (S),123.63647732664843,-24.614301149188748,5,hex,460604.099941257,1
Western Australia,Mount Magnet (S),123.63647732664843,-25.076181364540446,6,hex,460604.099941257,1
Western Australia,Mount Marshall (S),118.83647732664843,-30.156863733409157,1,hex,282092.2725792001,1
